Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1362182,2-Apr-19,Kentucky,Covington,337 E 13th St,0,5,N/A
1364739,2-Apr-19,Louisiana,Lake Charles,3441 McKindley St,0,0,N/A
1362725,2-Apr-19,Colorado,Silverton,US-550,1,1,N/A
1389700,1-Apr-19,Pennsylvania,Allentown,500 block of N Railroad St,0,0,N/A
1363231,1-Apr-19,Pennsylvania,Allentown,N 4th St and Tilghman St,0,0,N/A
1361000,1-Apr-19,Mississippi,Jackson,Lakeland Dr,0,0,N/A
1362918,1-Apr-19,Indiana,Kokomo,1000 block of N Korby St,0,0,N/A
1361967,1-Apr-19,Florida,Saint Petersburg,6th St and 24th Ave S,0,0,N/A
1361492,1-Apr-19,Kentucky,Hopkinsville,Dawson Springs Rd,0,0,N/A
1363096,1-Apr-19,West Virginia,Charleston,900 block of Somerset Dr,0,0,N/A
1360389,1-Apr-19,Tennessee,La Follette,700 block of E Prospect St,1,0,N/A
1362947,1-Apr-19,South Carolina,Gaffney,100 Killion Dr,0,0,N/A
1369442,1-Apr-19,Illinois,Urbana,2000 block of S Anderson St,0,0,N/A
1363488,1-Apr-19,North Dakota,Mandan,1106 32nd Ave SE,3,0,N/A
1361377,1-Apr-19,Georgia,Macon,1211 Maynard St,0,1,N/A
1362124,1-Apr-19,Louisiana,Houma,Jefferson Davis St and McKinley St,0,0,N/A
1374869,1-Apr-19,Ohio,Lorain,Tacoma Ave and E 42nd St,0,0,N/A
1361333,1-Apr-19,Florida,Jacksonville,3701 Winton Dr,0,0,N/A
1367713,1-Apr-19,California,Fillmore,Telegraph Rd,0,0,N/A
1360794,1-Apr-19,Indiana,Fort Wayne,5419 S Harrison St,1,0,N/A
1361288,1-Apr-19,Nebraska,Lincoln,6224 Walker Ave,0,0,N/A
1484516,1-Apr-19,Florida,Ormond Beach,1287 US 1,0,0,N/A
1361184,1-Apr-19,Delaware,Georgetown,100 Charles Way,0,0,N/A
1361160,1-Apr-19,Ohio,Toledo,5300 block of N Detroit Ave,0,0,N/A
1360797,1-Apr-19,Pennsylvania,Clairton,800 block of Horton St,0,0,N/A
1361845,1-Apr-19,Wyoming,Casper,2800 block of E Yellowstone Hwy,0,0,N/A
1366452,1-Apr-19,New Hampshire,Somersworth,64 Union St,0,0,N/A
1361859,1-Apr-19,Michigan,Pontiac,600 block of Palmer Dr,0,2,N/A
1362539,1-Apr-19,Missouri,Saint Louis,300 block of Walsh St,1,1,N/A
1361813,31-Mar-19,Pennsylvania,Milton,Long Alley,0,0,N/A
1359560,31-Mar-19,Georgia,Atlanta,2608 Metropolitan Pkwy,1,0,N/A
1361806,31-Mar-19,California,Eureka,3600 Union St,0,0,N/A
1361059,31-Mar-19,Massachusetts,Lawrence,MA-114,0,0,N/A
1361057,31-Mar-19,Tennessee,Murfreesboro,2000 block of Olympia Pike,0,0,N/A
1359995,31-Mar-19,New York,Utica,Bank Pl,0,0,N/A
1360279,31-Mar-19,Florida,Altamonte Springs,278 Douglas Ave,0,1,N/A
1360181,31-Mar-19,Florida,Palm Bay,Weiman Rd,0,1,N/A
1360704,31-Mar-19,North Carolina,Wilmington,Eighth St and Wooster St,0,0,N/A
1360765,31-Mar-19,New Jersey,Jersey City,Bergen Ave and Duncan Ave,0,0,N/A
1360577,31-Mar-19,Kentucky,Mount Washington,Fortney Ln,0,1,N/A
1360449,31-Mar-19,Indiana,Indianapolis,N Emerson Ave and E 16th St,0,0,N/A
1360876,31-Mar-19,Indiana,Fort Wayne,6500 block of Alvarez Dr,0,1,N/A
1361409,31-Mar-19,Indiana,Anderson,5608 S Scatterfield Rd,0,0,N/A
1360178,31-Mar-19,Florida,Palm Bay,2020 Palm Bay Rd NE,0,1,N/A
1362872,31-Mar-19,Ohio,Columbus,3861 Sullivant Ave,0,1,N/A
1360333,31-Mar-19,Georgia,Atlanta,3041 Landrum Dr SW,1,4,N/A
1360301,31-Mar-19,Florida,Spring Hill,3454 Suncoast Villa Way,0,0,N/A
1361229,31-Mar-19,Florida,Palm Coast,Rae Dr,0,0,N/A
1361966,31-Mar-19,Florida,Ocala,16500 block of SW 58th Ln,0,0,N/A
1361965,31-Mar-19,Florida,Ocala,5001 SW 20th St,0,0,N/A
1362681,31-Mar-19,Delaware,Delaware City,Canal St,0,0,N/A
1360148,31-Mar-19,Maryland,Salisbury,US 50 and Civic Ave,0,0,N/A
1361823,31-Mar-19,Alaska,Fairbanks,3905 Geist Rd,1,0,N/A
1360436,31-Mar-19,Texas,Dallas,2700 block of W 12th St,1,0,N/A
1359993,30-Mar-19,Tennessee,Nashville,3810 Nolensville Pike,1,0,N/A
1361032,30-Mar-19,Kansas,Leavenworth,2925 S 4th St,0,0,N/A
1359892,30-Mar-19,Indiana,Evansville,400 block of Cross Valley Circle,0,1,N/A
1360932,30-Mar-19,Arkansas,Little Rock,4600 block of W 21st St,0,0,N/A
1360731,30-Mar-19,Kentucky,Russellville,250 Highland Lick Rd,0,0,N/A
1361404,30-Mar-19,Louisiana,New Orleans,6000 block of Bullard Ave,0,0,N/A
1359653,30-Mar-19,West Virginia,Beckley,Raleigh Ridge Road,2,0,N/A
1358874,30-Mar-19,Florida,Gifford,44th St,0,0,N/A
1359770,30-Mar-19,Ohio,Sandusky,1002 W Jefferson St,0,0,N/A
1359382,30-Mar-19,Wisconsin,Milwaukee,N 37th St and W Locust St,1,1,N/A
1360819,30-Mar-19,South Dakota,Aurora (county),N/A,0,1,N/A
1361178,30-Mar-19,Delaware,Wilmington,1800 block of Pennsylvania Ave,0,0,N/A
1360145,30-Mar-19,Delaware,Rehoboth Beach,Rehoboth Ave and Columbia Ave,0,0,N/A
1366449,30-Mar-19,Tennessee,Clarksville,360 Kraft St,0,0,N/A
1365447,30-Mar-19,Wisconsin,Milwaukee (Wauwatosa),6501 W Hillside Ln,0,0,N/A
1359070,30-Mar-19,Tennessee,Memphis,1145 Gordon St,0,1,N/A
1361725,30-Mar-19,Oklahoma,Duncan,OK-7 and Eastland Dr,0,0,N/A
1359512,29-Mar-19,Illinois,Decatur,1600 block of E Locust St,0,0,N/A
1358421,29-Mar-19,Tennessee,Rogersville,2927 TN 66,0,0,N/A
1361004,29-Mar-19,Connecticut,Norwalk,N Main St,0,0,N/A
1361761,29-Mar-19,Illinois,Peoria,1200 block of NE Madison Ave,0,0,N/A
1358267,29-Mar-19,Ohio,Springfield,1600 block of Kenwood Ave,0,0,N/A
1358250,29-Mar-19,Ohio,Cleveland,475 E 125th St,0,1,N/A
1359177,29-Mar-19,New York,Johnson City,Allen St,0,0,N/A
1359127,29-Mar-19,Arkansas,Jonesboro,Rains St,0,0,N/A
1359113,29-Mar-19,Maine,Lewiston,141 Bartlett St,0,0,N/A
1359075,29-Mar-19,Massachusetts,Brockton,1137 Montello St,0,0,N/A
1359073,29-Mar-19,Massachusetts,Boston,5 Blue Hill Ave,0,0,N/A
1359068,29-Mar-19,Massachusetts,Whitman,88 Warren Ave,0,0,N/A
1362260,29-Mar-19,New Jersey,Bayonne,John F Kennedy Blvd and W 13th St,0,0,N/A
1359031,29-Mar-19,New York,Brooklyn,Troy Ave,0,0,N/A
1360733,29-Mar-19,Kentucky,Paducah,Cairo Rd,0,0,N/A
1361380,29-Mar-19,Georgia,Macon,4000 block of Bowman Blvd,0,0,N/A
1358886,29-Mar-19,Florida,Wright,Bob Sikes Blvd and Navy St,0,0,N/A
1358248,29-Mar-19,Ohio,Cincinnati,10240 Colerain Ave,0,0,N/A
1359577,29-Mar-19,Georgia,Macon,3565 Pio Nono Ave,0,0,N/A
1367709,29-Mar-19,Georgia,Atlanta,Wieuca Rd,0,0,N/A
1361294,29-Mar-19,Nebraska,Lincoln,5220 S 56th St,0,0,N/A
1361975,29-Mar-19,New York,Brooklyn,Quincy St and Stuyvesant Ave,0,0,N/A
1361225,29-Mar-19,Florida,Vero Beach,N/A,0,0,N/A
1359479,29-Mar-19,Illinois,Champaign,400 block of W Green St,0,0,N/A
1358075,29-Mar-19,District of Columbia,Washington,1300 block of Harvard St NW,0,0,N/A
1358685,29-Mar-19,California,Los Angeles,1557 W 123rd St,0,1,N/A
1358757,29-Mar-19,Connecticut,Waterbury,92 Store Ave,0,0,N/A
1358730,28-Mar-19,Colorado,Pueblo,3626 N Freeway Rd,0,1,N/A
1358707,28-Mar-19,Tennessee,Hermitage,1800 Oakwell Farms Ln,0,1,N/A
1359167,28-Mar-19,Maryland,Frostburg,100 block of Bowery St,0,0,N/A
1358567,28-Mar-19,Arkansas,Jonesboro,1800 block of Cedar Heights Dr,0,0,N/A
1358506,28-Mar-19,West Virginia,Princeton,1734 Glenwood Park Rd,0,0,N/A
1358358,28-Mar-19,Tennessee,Memphis,Poplar Ave and S White Station Rd,0,1,N/A
1359742,28-Mar-19,Nebraska,Lincoln,3420 Allendale Dr,0,0,N/A
1358276,28-Mar-19,Texas,Seguin,I-10,1,0,N/A
1439711,28-Mar-19,Illinois,Chicago,2300 block of W Jackson Blvd,0,0,N/A
1358289,28-Mar-19,Ohio,Youngstown,Benita Ave,0,0,N/A
1358176,28-Mar-19,Florida,Orange Park,Secret Harbor Dr,0,0,N/A
1358256,28-Mar-19,Ohio,Columbus,3597 Lockbourne Rd,0,0,N/A
1361356,28-Mar-19,Georgia,Athens,164 E Clayton St,0,0,N/A
1357148,28-Mar-19,Pennsylvania,Philadelphia,1300 block of Kater St,0,0,N/A
1364965,28-Mar-19,Nebraska,Lincoln,3131 O St,0,0,N/A
1580061,28-Mar-19,Colorado,Aurora,N/A,0,0,N/A
1358148,28-Mar-19,Florida,Crestview,1250 N Ferdon Blvd,0,0,N/A
1358120,28-Mar-19,Oklahoma,Oklahoma City,500 SW 36th St,0,0,N/A
1357802,28-Mar-19,New York,Corona (Queens),N/A,0,0,N/A
1359473,28-Mar-19,Maryland,Cumberland,Goethe St,0,0,N/A
1358094,28-Mar-19,Maryland,Baltimore,508 W 26th St,0,0,N/A
1358092,28-Mar-19,Maryland,Baltimore,5600 block of The Alameda,0,0,N/A
1358023,28-Mar-19,Arizona,Phoenix,N 51st Ave and W Indian School Rd,1,0,N/A
1357874,28-Mar-19,Connecticut,Ridgefield,180 Tackora Trail,0,0,N/A
1357894,28-Mar-19,Massachusetts,Holyoke,41 Mosher St,0,0,N/A
1357876,28-Mar-19,Georgia,Macon,Wesleyan Dr,0,0,N/A
1359372,28-Mar-19,Michigan,Battle Creek,Greenwood Ave and Howland St,0,1,N/A
1357624,27-Mar-19,Delaware,Dagsboro,Irons Ln and Old Mill Rd,0,1,N/A
1356953,27-Mar-19,Arkansas,Little Rock,10724 W Markham St,0,1,N/A
1390455,27-Mar-19,Connecticut,Torrington,Walnut St,0,0,N/A
1356735,27-Mar-19,Texas,Dallas,Cliff Creek Crossing Dr,0,1,N/A
1357583,27-Mar-19,Tennessee,Knoxville,7340 Norris Fwy,0,0,N/A
1356774,27-Mar-19,California,Jenner,23150 CA-1,2,0,N/A
1359156,27-Mar-19,Maryland,Severn,8000 block of Downey Rd,0,0,N/A
1358579,27-Mar-19,Arkansas,Hot Springs National Park (Hot Springs),1900 block of W St Louis St,0,0,N/A
1356608,27-Mar-19,Tennessee,Chattanooga,1300 Shallowford Rd,0,0,N/A
1357123,27-Mar-19,New Hampshire,Manchester,55 John E Devine Dr,1,0,N/A
1356603,27-Mar-19,Tennessee,Nashville,221 Broadway,0,0,N/A
1356549,27-Mar-19,Indiana,Lafayette,N 18th St and Union St,0,0,N/A
1358510,27-Mar-19,Delaware,Claymont,3000 block of 4th Ave,0,0,N/A
1357538,27-Mar-19,Virginia,Richmond,700 block of W Marshall St,0,0,N/A
1369444,27-Mar-19,North Carolina,Nebo,NC 226,0,1,N/A
1386202,27-Mar-19,West Virginia,Bruceton Mills,31097 I-68,0,0,N/A
1357316,27-Mar-19,Colorado,Colorado Springs,1800 block of Rimwood Dr,1,0,N/A
1358077,27-Mar-19,North Carolina,Asheboro,1223 E Dixie Dr,0,0,N/A
1356535,27-Mar-19,Delaware,Seaford,1 Chandler St,0,0,N/A
1358903,27-Mar-19,Indiana,Fort Wayne,6500 block of Covington Rd,0,0,N/A
1371643,27-Mar-19,Indiana,Fort Wayne,N Clinton St and Medical Park Dr,0,0,N/A
1357323,27-Mar-19,Ohio,Youngstown,Market St and Midlothian Blvd,0,0,N/A
1357204,27-Mar-19,Florida,Defuniak Springs,N 20th St,0,0,N/A
1358021,27-Mar-19,Arizona,Peoria,83rd Ave and Cholla St,0,1,N/A
1356781,27-Mar-19,California,Oakland,2400 block of Ritchie St,0,1,N/A
1357111,27-Mar-19,Massachusetts,Boston,33 School St,0,0,N/A
1357931,27-Mar-19,Mississippi,Hattiesburg,300 block of Bowling St,0,0,N/A
1357888,27-Mar-19,Texas,El Paso,11390 McCombs,0,0,N/A
1357886,27-Mar-19,Massachusetts,Fitchburg,Blossom St,0,0,N/A
1358746,27-Mar-19,Massachusetts,Boston,125 Parker Hill Ave,0,0,N/A
1357878,27-Mar-19,Connecticut,Waterbury,Manhan St,0,0,N/A
1358741,27-Mar-19,Massachusetts,West Springfield,1583 Riverdale St,0,0,N/A
1357430,27-Mar-19,Kansas,Salina,1429 W Old US-40,0,0,N/A
1355785,26-Mar-19,North Carolina,Greenville,912 W 5th St,0,1,N/A
1356642,26-Mar-19,New York,Rochester,2260 Clifford Ave,0,0,N/A
1356151,26-Mar-19,Illinois,Decatur,2100 block of E Roosevelt Ave,0,0,N/A
1355739,26-Mar-19,Tennessee,Chattanooga,5008 14th Ave,1,1,N/A
1356808,26-Mar-19,South Carolina,North Charleston,2600 block of Orchid Ave,0,0,N/A
1357917,26-Mar-19,Arkansas,Flippin,Park Place St,0,1,N/A
1356377,26-Mar-19,New Jersey,Millville,W Broad St,0,2,N/A
1361496,26-Mar-19,New York,Orchard Park,E Abbott Grove Ave,0,0,N/A
1358375,26-Mar-19,Iowa,Clinton,511 E Van Buren St,0,0,N/A
1356599,26-Mar-19,Tennessee,Nashville,Robertson Ave,0,0,N/A
1447700,26-Mar-19,Michigan,Ludington,N/A,0,0,N/A
1355794,26-Mar-19,Nebraska,Omaha,1606 S 72nd St,0,0,N/A
1357927,26-Mar-19,New Mexico,Las Cruces,3875 Foothills Dr,0,0,N/A
1356587,26-Mar-19,Tennessee,Jackson,24 College Park Cove,0,1,N/A
1374102,26-Mar-19,Tennessee,Memphis,3960 New Covington Pike,1,0,N/A
1362175,26-Mar-19,Indiana,Schererville,7800 block of US-41,0,0,N/A
1355645,26-Mar-19,Iowa,Waterloo,65 Conger St,0,0,N/A
1356368,26-Mar-19,Alaska,Wasilla,E Bogard Rd,1,1,N/A
2211228,26-Mar-19,Texas,Millsap,10500 block of I-20,1,0,N/A
1357237,26-Mar-19,New Jersey,Bridgeton,S East Ave,0,0,N/A
1355559,26-Mar-19,Ohio,Akron,East Ave and Morse St,0,0,N/A
1355557,26-Mar-19,Ohio,Akron,Whitney Ave and Baird St,0,0,N/A
1356455,26-Mar-19,Illinois,Chicago,4000 block of N Lawler Ave,0,0,N/A
1356458,26-Mar-19,Illinois,Chicago,3600 block of N Lavergne Ave,0,0,N/A
1361801,26-Mar-19,Arizona,Lakeside,W White Mountain Blvd and Rhoton Ln,0,0,N/A
1357965,26-Mar-19,Minnesota,Saint Paul,Stinson St and Mackubin St,0,0,N/A
1358246,26-Mar-19,Ohio,Canton,4201 Orchardale Dr NW,0,0,N/A
1360121,26-Mar-19,New Jersey,Trenton,511 Greenwood Ave,0,0,N/A
1358019,26-Mar-19,Arizona,Tucson,5051 W Overton Rd,0,0,N/A
1357115,26-Mar-19,Massachusetts,Boston,164 Wood Ave,0,0,N/A
1357113,26-Mar-19,Massachusetts,Boston,Talbot Ave and Nightingale St,0,0,N/A
1357077,26-Mar-19,Connecticut,Stratford,Stratford Ave and Honeyspot Rd,0,0,N/A
1355204,25-Mar-19,Arizona,Mesa,Baseline Rd and Ellsworth Rd,0,0,N/A
1356213,25-Mar-19,Michigan,Battle Creek,Harris Ave and Meachem Ave,0,0,N/A
1356058,25-Mar-19,Oregon,Eugene,100 Valley River Center,0,0,N/A
1356597,25-Mar-19,Florida,Sarasota,2400 block of Leon Ave,0,0,N/A
1354500,25-Mar-19,Maryland,Thurmont,Sandy Spring Ln and Jessica Ln,1,0,N/A
1356451,25-Mar-19,New Jersey,Paterson,Rosa Parks Blvd and Hamilton Ave,0,0,N/A
1355627,25-Mar-19,Pennsylvania,Wilkes Barre,Crow St,0,0,N/A
1355634,25-Mar-19,Pennsylvania,Erie,118 Parade St,0,0,N/A
1355832,25-Mar-19,Indiana,Fort Wayne,3000 block of Adams St,0,1,N/A
1355355,25-Mar-19,Florida,Port Saint Lucie,SW Castinet Ln,0,0,N/A
1359439,25-Mar-19,Montana,West Yellowstone,500 block of Firehole Ave,0,0,N/A
1355040,25-Mar-19,North Carolina,Wilson,411 Stadium St,1,0,N/A
1356301,25-Mar-19,Massachusetts,Boston,Tonawanda St and Waldeck St,0,0,N/A
1356107,25-Mar-19,Missouri,Saint Louis,300 block of Walsh St,1,1,N/A
1354955,25-Mar-19,New York,Baldwin,880 Jackson St,0,0,N/A
1354445,24-Mar-19,Tennessee,Cleveland,3515 Bates Pike SE,1,0,N/A
1355410,24-Mar-19,Florida,Middleburg,Courson Rd,0,0,N/A
1353998,24-Mar-19,Kentucky,Busy,176 Dogwood Valley Ln,0,1,N/A
1354758,24-Mar-19,Pennsylvania,Pottstown,552 West St,0,0,N/A
1354360,24-Mar-19,Pennsylvania,Washington,1500 W Chestnut St,0,1,N/A
1354179,24-Mar-19,Massachusetts,Boston,888 Boylston St,0,0,N/A
1355022,24-Mar-19,Kentucky,Radcliff,Timberwood Dr,0,1,N/A
1383237,24-Mar-19,Utah,Salt Lake City,N/A,1,0,N/A
1354999,24-Mar-19,North Carolina,Taylorsville,Middle Rd,1,0,N/A
1373124,24-Mar-19,Ohio,Dayton,800 block of Factory Rd,0,0,N/A
1363064,24-Mar-19,Pennsylvania,Lancaster,E Farum St and S Christian St,0,0,N/A
1354033,24-Mar-19,Vermont,Burlington,55 Clarke St,1,0,N/A
1354789,24-Mar-19,Ohio,Youngstown,Tod Ln,0,0,N/A
1355804,24-Mar-19,North Carolina,Davidson (county),N/A,0,0,N/A
1355548,24-Mar-19,Georgia,Macon,4000 Block of Pio Nono Ave,0,0,N/A
1354273,24-Mar-19,Louisiana,New Orleans,100 block of Decatur S,0,1,N/A
1357955,24-Mar-19,Mississippi,Itta Bena,N/A,0,0,N/A
1354744,24-Mar-19,Massachusetts,Boston,Stonehurst St and Norton St,0,0,N/A
1353295,23-Mar-19,Tennessee,Memphis,1171 Chelsea Ave,0,0,N/A
1353322,23-Mar-19,Kentucky,Louisville,4103 Cane Run Rd,1,0,N/A
1354464,23-Mar-19,Virginia,Lynchburg,1600 block of Monsview Pl,0,1,N/A
1360681,23-Mar-19,North Carolina,Jacksonville,N/A,0,0,N/A
1354808,23-Mar-19,Tennessee,Clarksville,83 Cedarcrest Dr,0,1,N/A
1356794,23-Mar-19,Texas,Odessa,2400 block of E 49th St,0,0,N/A
1353826,23-Mar-19,Maryland,Waldorf,11895 Montgomery Ln,0,1,N/A
1354098,23-Mar-19,New York,Buffalo,2156 Niagara St,0,0,N/A
1354062,23-Mar-19,Arizona,Casa Grande,900 block of N Colorado St,1,0,N/A
1353784,23-Mar-19,Wisconsin,Beaver Dam,300 block of E Third St,1,0,N/A
1354905,23-Mar-19,South Carolina,Myrtle Beach,7th Ave N,0,0,N/A
1354391,23-Mar-19,Virginia,Richmond,7945 Forest Hill Ave,0,0,N/A
1356777,23-Mar-19,Arkansas,Garland City,N/A,0,2,N/A
1354786,23-Mar-19,Ohio,Youngstown,25 W Hylda Ave,0,0,N/A
1353680,23-Mar-19,Oklahoma,Tulsa,4808 S Elwood Ave,1,0,N/A
1358199,23-Mar-19,New Jersey,Newark,S 19th St,0,0,N/A
1356646,23-Mar-19,New York,Rochester,Pennsylvania Ave,1,0,N/A
1353207,23-Mar-19,Indiana,Indianapolis,2700 block of Caroline Ave,0,1,N/A
1354879,23-Mar-19,Texas,Dallas,4028 Zwolle St,0,1,N/A
1497717,23-Mar-19,Indiana,West Lafayette,US-231 and Sagamore Pkwy W,0,0,N/A
1353714,23-Mar-19,California,San Francisco,1300 Fillmore St,1,5,N/A
1353952,23-Mar-19,Ohio,Toledo,1600 block of Fernwood Ave,0,1,N/A
1353970,23-Mar-19,Ohio,Cincinnati,1211 Dixie Court,1,0,N/A
1356364,23-Mar-19,Connecticut,Waterbury,N Elm St,0,0,N/A
1356341,23-Mar-19,Maine,West Paris,Ellingwood Rd,0,0,N/A
1357907,23-Mar-19,Texas,El Paso,500 block of Lisbon St,0,0,N/A
1354934,23-Mar-19,Massachusetts,Brockton,Centre St and Plymouth St,0,0,N/A
1356287,23-Mar-19,Massachusetts,Seekonk,821 Fall River Ave,0,0,N/A
1356246,23-Mar-19,Minnesota,Minneapolis,111 S Marquette Ave,0,0,N/A
1355229,23-Mar-19,Georgia,Moultrie,9th Ave NE,0,1,N/A
1361070,22-Mar-19,Tennessee,Murfreesboro,Wenlon Dr,0,0,N/A
1355133,22-Mar-19,North Carolina,Aurora,NC 33,0,0,N/A
1356708,22-Mar-19,Indiana,Bloomington,N Walnut St,0,0,N/A
1353407,22-Mar-19,Iowa,Sioux City,3300 block of Garretson Ave,0,0,N/A
1353017,22-Mar-19,Oklahoma,Sallisaw,464124 E 1100 Rd,1,0,N/A
1352890,22-Mar-19,Alabama,Blountsville,260 Page St,0,1,N/A
1353903,22-Mar-19,Illinois,Bloomingdale,344  W Army Trail Rd,0,0,N/A
1353435,22-Mar-19,Florida,Orlando,1800 block of Vicksburg Way,0,1,N/A
1353292,22-Mar-19,Tennessee,Memphis,2602 Mt Moriah Rd,0,1,N/A
1353380,22-Mar-19,Utah,Ogden (Riverdale),4375 S Weber River Dr,0,1,N/A
1352835,22-Mar-19,Arkansas,Fort Smith,2100 block of N 31st St,0,0,N/A
1354901,22-Mar-19,Tennessee,Memphis,2800 block of Clearbrook St,0,2,N/A
1358344,22-Mar-19,Texas,Odessa,4000 block of Golder Ave,0,0,N/A
1353339,22-Mar-19,Maryland,Salisbury,E College Ln and Margaret St,0,0,N/A
1355639,22-Mar-19,Pennsylvania,Reading (Mount Penn),100 block of S 20th St,0,0,N/A
1354663,22-Mar-19,Missouri,Saint Louis (Frontenac),1701 S Lindbergh Blvd,0,0,N/A
1353817,22-Mar-19,Maryland,Kitzmiller,5300 block of Kitzmiller Rd,0,0,N/A
1355347,22-Mar-19,Maryland,Baltimore,200 block of Stanmore Rd,0,0,N/A
1353039,22-Mar-19,Massachusetts,Boston,954 Parker St,0,0,N/A
1357890,22-Mar-19,Massachusetts,Raynham,160 Broadway,0,0,N/A
1353073,22-Mar-19,Connecticut,Meriden,Crown St,0,0,N/A
1353470,21-Mar-19,Texas,Maypearl,600 Phillips St,0,0,N/A
1356071,21-Mar-19,Arkansas,Hot Springs National Park (Hot Springs),67 Stonegate Dr,0,0,N/A
1352417,21-Mar-19,Connecticut,Norwalk,6 Center Ave,0,0,N/A
1353031,21-Mar-19,Arizona,Mayer (Cordes Lakes),E Conestoga Dr,0,1,N/A
1352870,21-Mar-19,Indiana,Gary,Jefferson St,0,0,N/A
1352786,21-Mar-19,Virginia,Richmond (North Chesterfield),4901 Cogbill Rd,0,0,N/A
1352776,21-Mar-19,Kentucky,Hopkinsville,700 block of Hawthorne Dr,0,0,N/A
1352608,21-Mar-19,New Jersey,Medford,Muirfield Ct,0,0,N/A
1352695,21-Mar-19,Ohio,Youngstown,1108 McGuffey Rd,0,0,N/A
1352665,21-Mar-19,Ohio,Hamilton,N/A,0,0,N/A
1353217,21-Mar-19,California,Fresno,Blackstone Ave and Divisadero St,0,0,N/A
1351981,21-Mar-19,Illinois,Monmouth,1100 E Jackson Ave,0,0,N/A
1353130,21-Mar-19,Oregon,Bend,18575 SW Century Dr,0,0,N/A
1356317,21-Mar-19,Massachusetts,Holyoke,184 Sargeant St,0,0,N/A
1353037,21-Mar-19,Massachusetts,Methuen,91 Broadway,0,0,N/A
1350978,20-Mar-19,Indiana,Fair Oaks,I-65,0,0,N/A
1352283,20-Mar-19,Arkansas,Pine Bluff,3000 block of Mae Dr,1,1,N/A
1352993,20-Mar-19,Indiana,Terre Haute,2476 E Quinn Ave,0,0,N/A
1353480,20-Mar-19,Alabama,Toney,27000 block of Saddle Trail,0,0,N/A
1352195,20-Mar-19,Wisconsin,Fond Du Lac,100 block of 15th St,0,0,N/A
1351152,20-Mar-19,West Virginia,Huntington,1800 block of 10th Ave,0,1,N/A
1351349,20-Mar-19,North Carolina,Angier,2529 Harnett Central Rd,0,0,N/A
1351220,20-Mar-19,Arkansas,Fort Smith,1700 block of S 28th St,0,0,N/A
1351213,20-Mar-19,Arkansas,Fort Smith,3100 block of Midland Blvd,0,0,N/A
1351136,20-Mar-19,Georgia,Newnan,Pinson St,0,2,N/A
1352086,20-Mar-19,Iowa,Cedar Rapids,42nd St NE and Center Point Rd NE,0,0,N/A
1352825,20-Mar-19,Indiana,La Porte (Laporte),912 Ridge St,0,0,N/A
1355621,20-Mar-19,Pennsylvania,Indiana,1200 block of Avon St,0,0,N/A
1351852,20-Mar-19,Indiana,Valparaiso,1900 block of Beech St,0,0,N/A
1353213,20-Mar-19,California,Manteca,1000 block of Sunfish Dr,0,0,N/A
1351643,20-Mar-19,Maryland,Cumberland,325 Williams St,0,0,N/A
1356411,20-Mar-19,Delaware,Wilmington,500 block of Madison St,0,0,N/A
1351207,20-Mar-19,Arkansas,Bradford,Jackson 6 Rd,1,0,N/A
1351385,20-Mar-19,Maine,West Paris,Finn Rd,0,0,N/A
1352490,20-Mar-19,Montana,Bozeman,800 block of Longbow Ln,2,0,N/A
1352115,20-Mar-19,New York,Yonkers,14 Bronxville Glen Dr,0,1,N/A
1352358,20-Mar-19,North Carolina,Wilmington,5600 Carolina Beach Rd,0,1,N/A
1351555,20-Mar-19,Nevada,Las Vegas,6500 E Sahara Ave,0,0,N/A
1351383,20-Mar-19,Maine,Waterford,Valley Rd and Warren Rd,0,0,N/A
1352356,20-Mar-19,Georgia,Newnan,57 Sunset Ln,0,0,N/A
1352412,20-Mar-19,Massachusetts,Revere,Squire Rd,0,0,N/A
1352387,20-Mar-19,Massachusetts,Boston,11 Chamberlain St,0,0,N/A
1350655,19-Mar-19,Michigan,Kalamazoo,2432 N Drake Rd,0,0,N/A
1350644,19-Mar-19,Nebraska,Lincoln,Havelock Ave and Touzalin Ave,0,0,N/A
1350613,19-Mar-19,California,Oceanside,4700 block of Marblehead Bay Dr,0,0,N/A
1350540,19-Mar-19,Ohio,Youngstown,500 block of W Ravenwood Ave,0,0,N/A
1350522,19-Mar-19,Missouri,Pineville,202 8th St,0,0,N/A
1350433,19-Mar-19,Arkansas,Fort Smith,900 block of Holly St,0,0,N/A
1350432,19-Mar-19,Arkansas,Fort Smith,3900 block of S U St,0,0,N/A
1350618,19-Mar-19,Maine,Gardiner,16 Fairview St,2,0,N/A
1350494,19-Mar-19,Arizona,Phoenix,8526 N 27th Ave,2,4,N/A
1418942,19-Mar-19,New Mexico,Carlsbad,1949 S Canal St,0,0,N/A
1350341,19-Mar-19,South Carolina,Blythewood,1141 Kelly Mill Rd,0,0,N/A
1352640,19-Mar-19,Illinois,Springfield,S Grand Ave W and S Whittier Ave,0,0,N/A
1351092,19-Mar-19,California,Elk Grove,Big Horn Blvd and Lotz Pkwy,0,0,N/A
1350213,19-Mar-19,Illinois,Chicago,2200 block of W Ohio St,0,0,N/A
1351165,19-Mar-19,Illinois,Rockford,4304 E State St,0,0,N/A
1351519,19-Mar-19,Texas,Tomball (The Woodlands),1600 block of Sawdust Rd,1,0,N/A
