Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1302114,16-Jan-19,Maryland,Silver Spring,1100 Wayne Ave,1,0,N/A
1304170,16-Jan-19,Iowa,Waterloo,1505 Logan Ave,0,0,N/A
1304142,16-Jan-19,Oregon,Grants Pass,116 SW H St,0,0,N/A
1305224,16-Jan-19,California,Indio,N/A,0,0,N/A
1304066,16-Jan-19,Texas,Midlothian,1501 West Main St,0,0,N/A
1305154,16-Jan-19,California,Watsonville,200 block of Martinelli St,0,0,N/A
1349009,16-Jan-19,Connecticut,Putnam,School St,0,0,N/A
1303944,16-Jan-19,Massachusetts,Boston,476 Blue Hill Ave,0,0,N/A
1303556,16-Jan-19,California,Red Bluff,16515 River Heights Dr,2,0,N/A
1303927,16-Jan-19,Massachusetts,Springfield,600 State St,0,0,N/A
1302926,15-Jan-19,New Hampshire,Manchester,300 block of Lake Ave,0,0,N/A
1309054,15-Jan-19,Pennsylvania,Windber,Garden Dr,0,0,N/A
1302587,15-Jan-19,Maryland,Baltimore,2300 block of Cedley St,0,0,N/A
1304653,15-Jan-19,South Carolina,Orangeburg,1000 Presidential Dr,0,0,N/A
1302515,15-Jan-19,Kentucky,Benton,E 18th St,0,0,N/A
1301250,15-Jan-19,Georgia,Norcross,4455 Steve Reynolds Blvd,0,0,N/A
1301273,15-Jan-19,District of Columbia,Washington,1200 North Capitol St NW,1,0,N/A
1302504,15-Jan-19,Kentucky,Louisville,4000 block of Pixley Way,1,0,N/A
1301227,15-Jan-19,Missouri,Saint Louis,3431 Union Blvd,1,0,N/A
1305496,15-Jan-19,Kansas,Parsons,2500 block of Corning Ave,0,0,N/A
1304908,15-Jan-19,North Carolina,Winterville,700 block of Emerald Dr,0,0,N/A
1302319,15-Jan-19,Ohio,Alliance,400 block of S Union Ave,0,0,N/A
1302168,15-Jan-19,New Jersey,Bloomfield,1 Municipal Plaza,1,0,N/A
1301052,15-Jan-19,Ohio,Canton,400 block of Cleveland Ave NW,0,0,N/A
1302093,15-Jan-19,Maryland,Hagerstown,155 Summer St,0,1,N/A
1303226,15-Jan-19,Maryland,Baltimore,2400 block of Woodbrook Ave,0,0,N/A
1303222,15-Jan-19,Maryland,Baltimore,E Clement St and Henry St,0,0,N/A
1337622,15-Jan-19,District of Columbia,Washington,4400 block of Benning Rd NE,0,0,N/A
1303203,15-Jan-19,Indiana,Fort Wayne,3302 McKinnie Ave,0,0,N/A
1303047,15-Jan-19,Michigan,Battle Creek,200 block of Goguac St W,0,1,N/A
1301917,15-Jan-19,Connecticut,Norwich,16 Laurel Hill Ave,0,0,N/A
1301897,15-Jan-19,Connecticut,Bridgeport,Noble Ave and Crescent Ave,0,0,N/A
1301840,15-Jan-19,Massachusetts,Worcester,Holcomb St,0,0,N/A
1301860,15-Jan-19,Massachusetts,Agawam,Silver St,0,0,N/A
1303024,15-Jan-19,Massachusetts,Springfield,Sherman St,0,0,N/A
1303011,15-Jan-19,Massachusetts,Boston,21 Warren St,0,0,N/A
1301827,15-Jan-19,Massachusetts,Boston,5 Cardington St,0,0,N/A
1303008,15-Jan-19,Massachusetts,Boston,Blue Hill Ave and Waverly St,0,0,N/A
1303002,15-Jan-19,Massachusetts,Stoughton,445 Central St,0,0,N/A
1302998,15-Jan-19,Massachusetts,Boston,Geneva Ave and Olney St,0,0,N/A
1303252,15-Jan-19,Maryland,Hancock,US 40 and I-70,0,0,N/A
1301591,14-Jan-19,Oklahoma,Enid,2104 E Elm Ave,0,0,N/A
1301583,14-Jan-19,California,Bakersfield,1300 block of Flower St,0,0,N/A
1300720,14-Jan-19,New Hampshire,Portsmouth,43 Holiday Dr,0,0,N/A
1310227,14-Jan-19,Illinois,Aurora,Superior St and N Loucks St,0,0,N/A
1310208,14-Jan-19,Illinois,Aurora,Superior St and N Loucks St,0,0,N/A
1301389,14-Jan-19,New Jersey,Paterson,N 3rd St,0,0,N/A
1300567,14-Jan-19,Alabama,Sheffield,3400 block of NE 15th Ave,0,0,N/A
1300452,14-Jan-19,Tennessee,Antioch,553 Roxanne Dr,0,1,N/A
1301033,14-Jan-19,Florida,Delray Beach,400 block of Villa Cir,0,0,N/A
1304558,14-Jan-19,New York,Levittown,Polaris Dr,0,0,N/A
1397804,14-Jan-19,Pennsylvania,Honesdale,Butternut Flats Rd,0,1,N/A
1301222,14-Jan-19,Tennessee,Knoxville,Forest Ave and 13th St,0,0,N/A
1304926,14-Jan-19,Arizona,Kingman,Van Nuys Rd,0,0,N/A
1301310,14-Jan-19,Indiana,South Bend,600 block of N Cushing St,0,1,N/A
1302189,14-Jan-19,New Jersey,Atlantic City,1300 block of Atlantic Ave,0,0,N/A
1300376,14-Jan-19,New Jersey,Jersey City,Rose Ave and McAdoo Ave,0,0,N/A
1300296,14-Jan-19,South Carolina,West Columbia,2206 Airport Blvd,0,0,N/A
1301032,14-Jan-19,Florida,Boca Raton,3200 block of Airport Rd,0,0,N/A
1301031,14-Jan-19,Florida,West Palm Beach,4200 block of 42nd Way,0,0,N/A
1302100,14-Jan-19,New York,Elmira,400 block of W Third St,0,0,N/A
1302084,14-Jan-19,District of Columbia,Washington,13th St NW and L St NW,0,0,N/A
1302082,14-Jan-19,District of Columbia,Washington,600 block of 49th Pl NE,0,0,N/A
1301854,14-Jan-19,Massachusetts,Chicopee,21 Vivian St,0,0,N/A
1301400,14-Jan-19,New Jersey,Newark,S 6th St,0,0,N/A
1299491,13-Jan-19,Alabama,Birmingham,700 block of 5th Ave N,1,2,N/A
1311533,13-Jan-19,Louisiana,West Monroe,100 block of Keller St,0,0,N/A
1300113,13-Jan-19,Ohio,Dayton,N Garland Ave,1,0,N/A
1710115,13-Jan-19,Michigan,Kalamazoo,4000 block of Grand Prairie Rd,0,0,N/A
1302108,13-Jan-19,Illinois,Roselle,280 Springhill Dr,1,0,N/A
1299784,13-Jan-19,Indiana,Bloomfield,11064 IN 54,0,0,N/A
1300508,13-Jan-19,Virginia,Norfolk,900 block of Armfield Cir,0,1,N/A
1299680,13-Jan-19,Arizona,Phoenix,2445 E Van Buren St,1,5,N/A
1305111,13-Jan-19,Nevada,Gardnerville,Dresslerville Rd,1,0,N/A
1299620,13-Jan-19,New Jersey,Newark,Broadway and Herbert Pl,0,0,N/A
1299814,13-Jan-19,Colorado,Colorado Springs,1100 block of Maxwell St,0,0,N/A
1300253,13-Jan-19,New Jersey,Bayonne,50 Kennedy Blvd,0,0,N/A
1299513,13-Jan-19,District of Columbia,Washington,4600 block of S Capitol St SE,0,0,N/A
1300876,13-Jan-19,Michigan,Battle Creek,50 block of Post Ave,0,0,N/A
1301915,13-Jan-19,Mississippi,Natchez,215 Alabama St,0,0,N/A
1300868,13-Jan-19,Wisconsin,Pembine,N 18344 Petite Ln,1,0,N/A
1301863,12-Jan-19,Mississippi,Greenwood,700 E Martin Luther King Jr Dr,1,1,N/A
1299909,12-Jan-19,New York,Jamestown,45 Franklin St,0,0,N/A
1299812,12-Jan-19,Colorado,Colorado Springs,1700 block of Wildwood Pass Dr,0,0,N/A
1300560,12-Jan-19,Kentucky,Louisville,N/A,0,0,N/A
1302472,12-Jan-19,Illinois,Normal,700 block of Orlando Ave,0,0,N/A
1299383,12-Jan-19,Louisiana,Saint Rose (St Rose),184 2nd St,1,0,N/A
1299030,12-Jan-19,Tennessee,Franklin,3600 Mallory Ln,0,0,N/A
1299021,12-Jan-19,North Carolina,Salisbury,1000 block of Old Plank Rd,0,0,N/A
1302393,12-Jan-19,Tennessee,Memphis,614 S Highland St,0,0,N/A
1299800,12-Jan-19,Utah,Salt Lake City,359 N Star Crest Dr,1,0,N/A
1317809,12-Jan-19,Oklahoma,Kingfisher,Shafenberg Rd,0,0,N/A
1300328,12-Jan-19,Pennsylvania,Reading,1800 block of Portland Ave,0,0,N/A
1300266,12-Jan-19,New Jersey,Medford,Hopewell Rd and Breakneck Rd,0,0,N/A
1299643,12-Jan-19,New York,Watervliet,N/A,0,1,N/A
1299581,12-Jan-19,Maryland,Baltimore,2300 Fleet St,1,0,N/A
1300943,12-Jan-19,Maryland,Boonsboro,21310 Mount Lena Rd,0,0,N/A
1300033,12-Jan-19,Massachusetts,Boston,42 Forbes St,0,0,N/A
1299403,12-Jan-19,South Dakota,Rosebud (Rosebud Indian Reservation),N/A,0,0,N/A
1299661,12-Jan-19,Texas,New Braunfels,1275 N I-35 Frontage Rd,0,1,N/A
1300008,12-Jan-19,Massachusetts,Boston,42 Neponset Ave,0,0,N/A
1299395,12-Jan-19,Massachusetts,Lawrence,329 High St,0,1,N/A
1299411,11-Jan-19,Connecticut,Hartford,898 Garden St,0,0,N/A
1302931,11-Jan-19,New Hampshire,Manchester,Lake Ave and Lincoln St,0,0,N/A
1300769,11-Jan-19,California,Merced,600 block of W 11th St,0,0,N/A
1301449,11-Jan-19,Massachusetts,Chicopee,13 Lauzier Terrace,0,0,N/A
1298531,11-Jan-19,Ohio,Columbus,3223 Allegheny Ave,0,0,N/A
1298519,11-Jan-19,Virginia,Dinwiddie,11501 Boisseau Rd,0,0,N/A
1298766,11-Jan-19,Texas,Arlington,1701 W Randol Mill Rd,1,1,N/A
1300528,11-Jan-19,Tennessee,Greeneville,935 E W Andrew Johnson Hwy,0,0,N/A
1300140,11-Jan-19,Florida,West Palm Beach,3505 Shiloh Dr,0,0,N/A
1298822,11-Jan-19,Louisiana,Shreveport,3201 Line Ave,0,0,N/A
1298481,11-Jan-19,North Carolina,Asheville,574 Haywood Rd,1,0,N/A
1301741,11-Jan-19,Oregon,Portland,SE Caruthers St,0,0,N/A
1301093,11-Jan-19,Pennsylvania,Allentown,10 block of E Susquehanna St,0,0,N/A
1299122,11-Jan-19,Maryland,Mardela Springs,204 Branch St,0,0,N/A
1303246,11-Jan-19,Maryland,Hagerstown,11200 block of Scarlet Oak Dr,0,0,N/A
1300945,11-Jan-19,Maryland,Hagerstown,603 W Church St,0,0,N/A
1303248,11-Jan-19,Maryland,Lexington Park,20100 block of Olympia Ct,0,0,N/A
1307353,11-Jan-19,Massachusetts,Pittsfield,Woodlawn Ave,0,0,N/A
1304161,11-Jan-19,Florida,Windermere,300 Main St,0,0,N/A
1299225,11-Jan-19,Pennsylvania,Berlin Township,N/A,0,1,N/A
1303828,11-Jan-19,North Carolina,Ayden,Stokestown St John Rd,0,0,N/A
1314144,11-Jan-19,Ohio,Independence (Seven Hills),Crescent Ridge Dr,0,0,N/A
1299118,11-Jan-19,Maryland,Federalsburg,MD-392,0,0,N/A
1297894,10-Jan-19,Alabama,Eclectic,Mosley Dr,1,0,N/A
1297524,10-Jan-19,Tennessee,Madison,201 E Palestine Ave,1,0,N/A
1299968,10-Jan-19,New York,Corona (Queens),104-36 Rockaway Blvd,0,0,N/A
1297761,10-Jan-19,Oklahoma,Duncan,N/A,0,0,N/A
1299237,10-Jan-19,Nebraska,Lincoln,1626 D St,0,0,N/A
1304828,10-Jan-19,Colorado,Cripple Creek,N/A,0,0,N/A
1298683,10-Jan-19,Nebraska,Omaha,3700 Cook Plaza,1,0,N/A
1302531,10-Jan-19,North Carolina,Greenville,3428 S Memorial Dr,0,0,N/A
1299113,10-Jan-19,Colorado,Clifton,32 1/8 Rd and E Rd,0,0,N/A
1477930,10-Jan-19,West Virginia,Charleston,1696 E Washington St,0,0,N/A
1298392,10-Jan-19,South Carolina,Greenville,1115 Woodruff Rd,0,0,N/A
1297628,10-Jan-19,New York,Bay Shore,Atlantic Ave,0,0,N/A
1297195,10-Jan-19,New York,Bay Shore (West Bay Shore),Flower Hill La,0,0,N/A
1299765,10-Jan-19,Nebraska,Kearney,606 W 9th St,0,0,N/A
1305109,10-Jan-19,Nevada,Gardnerville,James Rd,1,0,N/A
1298202,10-Jan-19,Florida,Jacksonville,103rd St,0,0,N/A
1297198,10-Jan-19,District of Columbia,Washington,2600 block of 3rd St NE,0,1,N/A
1298149,10-Jan-19,New York,Central Islip,Cone Ave,0,0,N/A
1297650,10-Jan-19,Michigan,Flint,5101 Cloverlawn Dr,0,0,N/A
1297970,10-Jan-19,Massachusetts,Boston,776 Washington St,0,0,N/A
1297954,10-Jan-19,Massachusetts,Boston,6 Brook Ave,0,0,N/A
1536899,10-Jan-19,Nebraska,Omaha,I St and S 23rd St,0,0,N/A
1297917,10-Jan-19,Alabama,Waterloo,Lauderdale 148,0,0,N/A
1303703,10-Jan-19,Missouri,Raymondville,Farrell Ln,0,0,N/A
1305870,10-Jan-19,Ohio,North Olmsted,Lorain Rd,0,0,N/A
1297882,9-Jan-19,New Hampshire,Manchester,29 Prospect St,0,0,N/A
1298022,9-Jan-19,Massachusetts,Barnstable,411 Main St,0,0,N/A
1298033,9-Jan-19,Washington,Spokane (Spokane Valley),400 block of N Sommer Rd,0,0,N/A
1304868,9-Jan-19,Missouri,Sedalia,24000 block of Oak Grove Ln,1,0,N/A
1300635,9-Jan-19,Colorado,Rifle,310 W 3rd St,0,0,N/A
1297704,9-Jan-19,Virginia,Bristol,15483 Lee Hwy,0,0,N/A
1296812,9-Jan-19,Georgia,Twin City,102 S College St,0,0,N/A
1299178,9-Jan-19,California,Mc Farland (Mcfarland),200 San Lucas St,0,0,N/A
1299175,9-Jan-19,California,Mc Farland (Mcfarland),1st St,0,0,N/A
1296775,9-Jan-19,Georgia,Waynesboro,356 Southside Dr,0,0,N/A
1297244,9-Jan-19,Pennsylvania,Lancaster,100 block of Beaver St,0,0,N/A
1298746,9-Jan-19,Florida,Wildwood,FL 44 and Co Rd 231,0,0,N/A
1297644,9-Jan-19,New York,Elmsford,W Main St,0,0,N/A
1296873,9-Jan-19,Louisiana,New Orleans,2600 block of Dumaine St,1,2,N/A
1297592,9-Jan-19,Florida,West Palm Beach,7071 Garden Rd,0,0,N/A
1309242,9-Jan-19,Florida,Tallahassee,2900 block of Park Ave,0,0,N/A
1299053,9-Jan-19,Michigan,Inkster,Liberty St and Burton St,0,0,N/A
1297510,9-Jan-19,Nevada,North Las Vegas,Coleman St and San Miguel Ave,1,0,N/A
1298322,9-Jan-19,Ohio,Sandusky,600 block of Ogontz St,0,0,N/A
1297420,9-Jan-19,Nebraska,Lincoln,N 33rd St and Dudley St,0,0,N/A
1297172,9-Jan-19,Wisconsin,Milwaukee,S 70th St and W O'Connor St,1,0,N/A
1297736,9-Jan-19,New Jersey,Bound Brook,Farm Ln,1,0,N/A
1297120,9-Jan-19,Maine,Lewiston,64 Oxford St,0,0,N/A
1296963,9-Jan-19,Louisiana,Shreveport,1633 Midway Ave,1,0,N/A
1297048,9-Jan-19,Florida,Parrish,4727 100th Dr E,0,1,N/A
1298010,9-Jan-19,Massachusetts,Brockton,125 Oak St,0,0,N/A
1297980,9-Jan-19,Massachusetts,Boston,Geneva Ave and Park St,0,0,N/A
1297978,9-Jan-19,Massachusetts,Boston,Columbia Rd and Geneva Ave,0,0,N/A
1297973,9-Jan-19,Massachusetts,Boston,49 Mather St,0,0,N/A
1297952,9-Jan-19,Massachusetts,Boston,Park St,0,0,N/A
1297116,9-Jan-19,Massachusetts,Boston,5 Brinton St,0,1,N/A
1296017,8-Jan-19,Connecticut,Groton,8 Orion Ave,1,0,N/A
1297817,8-Jan-19,Colorado,Walsenburg,N/A,0,0,N/A
1326947,8-Jan-19,New York,Brooklyn,Remsen Ave and Ave D,0,0,N/A
1296937,8-Jan-19,Montana,Billings,1044 Cook Ave,0,0,N/A
1316888,8-Jan-19,Virginia,Afton,6000 block of Plank Rd,0,0,N/A
1296106,8-Jan-19,New Jersey,Garfield,Farnham Ave,0,1,N/A
1295833,8-Jan-19,Virginia,Blairs,9181 US 29,1,0,N/A
1301312,8-Jan-19,Georgia,Moultrie,599 Clarence Jones Rd,0,0,N/A
1301308,8-Jan-19,Georgia,Moultrie,513 Clarence Jones Rd,0,0,N/A
1296639,8-Jan-19,Ohio,Hamilton,Park Ave and F St,0,0,N/A
1295773,8-Jan-19,Ohio,Dayton,5833 Student St,0,0,N/A
1299041,8-Jan-19,California,Fresno,E Belmont Ave and N 6th St,0,0,N/A
1298008,8-Jan-19,Missouri,Lebanon,777 Brice St,0,0,N/A
1300364,8-Jan-19,Illinois,East Saint Louis (Cahokia),1308 Morning Star Dr,0,0,N/A
1297519,8-Jan-19,Tennessee,Nashville,Clarksville Park,0,0,N/A
1298257,8-Jan-19,New Jersey,Atlantic City,1500 block of Sewell Ave,0,0,N/A
1296435,8-Jan-19,Ohio,Alliance,100 block of S McKinley Ave,0,0,N/A
1295689,8-Jan-19,Pennsylvania,Carmichaels,15 Biddle Acres,0,0,N/A
1297282,8-Jan-19,Ohio,Springfield,155 E Grand Ave,0,0,N/A
1296950,8-Jan-19,North Carolina,Lexington,4577 N NC 150,0,0,N/A
1297231,8-Jan-19,Maryland,Lexington Park,21847 Three Notch Rd,0,0,N/A
1296881,8-Jan-19,South Carolina,Loris,Hwy 917,0,0,N/A
1298098,8-Jan-19,Ohio,Middletown,1500 block of Oxford State Rd,0,0,N/A
1296479,8-Jan-19,Michigan,Howell,3883 E Grand River Ave,0,0,N/A
1296013,8-Jan-19,Connecticut,New Haven,451 Greenwich Ave,0,1,N/A
1296429,7-Jan-19,Pennsylvania,Slippery Rock,1200 block of Copper Rd,0,0,N/A
1294986,7-Jan-19,Tennessee,Dunlap,7067 TN 28,0,0,N/A
1295976,7-Jan-19,Maryland,Baltimore,7912 Belair Rd,0,1,N/A
1296847,7-Jan-19,Indiana,Lafayette,2819 South St,0,0,N/A
1304228,7-Jan-19,Texas,Harker Heights,300 block of West Valley Rd,0,2,N/A
1294790,7-Jan-19,Maryland,Greenbelt,7900 block of Mandan Rd,0,0,N/A
1295937,7-Jan-19,Colorado,Boulder,1111 Broadway,0,0,N/A
1294752,7-Jan-19,Virginia,Wirtz,Bonbrook Mill Rd and Wirtz Rd,0,1,N/A
1294740,7-Jan-19,New York,Bethany,N/A,0,0,N/A
1299950,7-Jan-19,Tennessee,Rogersville,7495 US 11W,0,0,N/A
1294727,7-Jan-19,New York,Utica,1303 Lincoln Ave,1,0,N/A
1299286,7-Jan-19,Michigan,Hartford,54th Ave,0,0,N/A
1297841,7-Jan-19,Wisconsin,Milwaukee,Richards St and Clarke St,0,0,N/A
1295751,7-Jan-19,Ohio,Canton,300 block of 9th St NE,0,0,N/A
1294438,7-Jan-19,District of Columbia,Washington,I-295 and Malcolm X Ave SE,0,1,N/A
1298961,7-Jan-19,South Carolina,Ridgeland,Orange Grove Rd,0,1,N/A
1295643,7-Jan-19,New Jersey,Trenton,Walnut Ave and Chambers St,0,0,N/A
1297394,7-Jan-19,Tennessee,Springfield,Old Coopertown Rd,0,0,N/A
1295636,7-Jan-19,New Jersey,Trenton,Spring St,0,0,N/A
1296415,7-Jan-19,New Jersey,Paterson,32 Market St,0,0,N/A
1295985,7-Jan-19,District of Columbia,Washington,3000 block of Bladensburg Rd NE,0,0,N/A
1295324,7-Jan-19,Illinois,Chicago,2000 block of W 63rd St,1,0,N/A
1295058,7-Jan-19,Massachusetts,Methuen,170 Haverhill St,0,1,N/A
1296131,7-Jan-19,Oregon,Aumsville,Albus Rd SE,0,0,N/A
1295064,7-Jan-19,Connecticut,Waterbury,144 Spring Brook Rd,0,0,N/A
1295017,6-Jan-19,Massachusetts,Webster,40 Lake St,0,0,N/A
1294958,6-Jan-19,Kansas,Salina,200 block of S Baker St,0,0,N/A
1295281,6-Jan-19,Florida,Branford,N/A,0,2,N/A
1294788,6-Jan-19,California,Stockton,200 block of W Fifth St,0,0,N/A
1299139,6-Jan-19,Florida,Islamorada,US 1,0,0,N/A
1295051,6-Jan-19,Vermont,Springfield,818 Charlestown Rd,0,1,N/A
1296906,6-Jan-19,California,Sacramento,Seavey Circle,0,0,N/A
1294434,6-Jan-19,Nevada,Las Vegas,Kraemer Dr and Brandywine Way,0,1,N/A
1295868,6-Jan-19,Illinois,Pittsfield,400 block of N Monroe St,0,0,N/A
1294204,6-Jan-19,Idaho,Meridian,4943 W Charles St,3,0,N/A
1299636,6-Jan-19,Ohio,Cleveland (Pepper Pike),Creekside Dr,0,0,N/A
1294215,6-Jan-19,South Carolina,Greenville,3803 White Horse Rd,0,1,N/A
1295758,6-Jan-19,South Dakota,Sioux Falls,2701 E 6th St,0,0,N/A
1294267,6-Jan-19,South Dakota,Sioux Falls,600 block of South 4th Ave,1,0,N/A
1294275,6-Jan-19,Oregon,Portland,9600 block of SE Market St,1,0,N/A
1296203,6-Jan-19,Oklahoma,Enid,400 block of S Harrison St,0,1,N/A
1297742,6-Jan-19,Minnesota,Hibbing,N/A,1,0,N/A
1294470,6-Jan-19,New Jersey,Pleasantville,701 E Black Horse Pike,0,1,N/A
1294939,6-Jan-19,Illinois,Chicago,6000 block of W 63rd St,1,0,N/A
1294915,6-Jan-19,Kentucky,Lawrence (county),US-23,0,0,N/A
1293763,6-Jan-19,District of Columbia,Washington,3800 block of Minnesota Ave NE,0,0,N/A
1295343,6-Jan-19,Maryland,Annapolis,1100 block of Madison St,0,0,N/A
1294453,6-Jan-19,Maryland,Baltimore,3400 block of Merle Dr,0,0,N/A
1294448,6-Jan-19,Delaware,Frederica,50 block of 3rd St,0,0,N/A
1298002,6-Jan-19,Massachusetts,Cambridge,Massachusetts Ave and Vassar St,0,0,N/A
1294041,6-Jan-19,Missouri,Saint Louis,3751 Jefferson Ave,1,0,N/A
1295135,6-Jan-19,Alabama,Saraland,N/A,0,0,N/A
1294346,6-Jan-19,Georgia,Rome,131 Dodd Blvd SE,0,1,N/A
1293223,5-Jan-19,Virginia,Richmond,7700 block of Bannockbarn Dr,0,0,N/A
1295027,5-Jan-19,Massachusetts,Stoughton,William Kelley Rd,0,0,N/A
1296113,5-Jan-19,Nebraska,Lincoln,6800 P St,0,0,N/A
1294162,5-Jan-19,New York,Southport,918 Spruce St,0,0,N/A
1299284,5-Jan-19,New York,Hampton,NY-22A,0,0,N/A
1295970,5-Jan-19,Illinois,Decatur,W Marietta St and N Monroe St,0,0,N/A
1294061,5-Jan-19,Louisiana,New Orleans,2200 block of Martin Luther King Jr Blvd,0,0,N/A
1294085,5-Jan-19,Florida,Palmetto,600 block of 45th St E,0,0,N/A
1293299,5-Jan-19,Colorado,Pueblo,1100 block of Pine St,0,0,N/A
1294746,5-Jan-19,Virginia,Lynchburg,100 block of Watergate Dr,0,1,N/A
1293409,5-Jan-19,Florida,Haines City,373 Melbourn Drive,1,1,N/A
1294925,5-Jan-19,Colorado,Rocky Ford,700 block of Pine St,0,1,N/A
1295859,5-Jan-19,Illinois,Pittsfield,200 block of W Washington St,0,0,N/A
1294697,5-Jan-19,Iowa,Waterloo,3316 Kennedy Ln,0,0,N/A
1295946,5-Jan-19,Kansas,Leavenworth,700 block of Kiowa St,0,0,N/A
1637388,5-Jan-19,Georgia,Buford,N/A,0,0,N/A
1353750,5-Jan-19,South Carolina,Springfield,N/A,0,1,N/A
1294136,5-Jan-19,Utah,Orem,50 W University Parkway,1,1,N/A
1296199,5-Jan-19,Missouri,Nixa,Massey Blvd,0,0,N/A
1295701,5-Jan-19,Pennsylvania,Finleyville,557 Cortland Dr,0,0,N/A
1322948,5-Jan-19,Connecticut,Waterbury,Ridgewood St and Chestnut St,0,0,N/A
1295677,5-Jan-19,Pennsylvania,Altoona,800 block of 2nd Ave,0,0,N/A
1294655,5-Jan-19,Pennsylvania,Johnstown,700 block of Coleman Ave,0,0,N/A
1295827,5-Jan-19,New York,Mount Kisco,N Bedford Rd,0,0,N/A
1296445,5-Jan-19,Ohio,Elyria,Furnace St,0,0,N/A
1296336,5-Jan-19,New Mexico,Las Cruces,1745 E University Ave,0,0,N/A
1293315,5-Jan-19,Mississippi,Jackson,1500 block of Wingfield Dr,0,1,N/A
1296827,5-Jan-19,Tennessee,Nashville,1400 block of Dickerson Pk,0,0,N/A
1296119,5-Jan-19,Rhode Island,Tiverton,51 Allen St,0,1,N/A
1293652,5-Jan-19,Florida,Clearwater,N/A,0,0,N/A
1293559,5-Jan-19,Florida,Milton,SR 87,0,0,N/A
1293063,4-Jan-19,New Jersey,Atlantic City,1600 Absecon Blvd,1,1,N/A
1292385,4-Jan-19,Pennsylvania,Darby,1300 Park Ln,0,0,N/A
1294192,4-Jan-19,Wisconsin,Eau Claire (Brunswick),W3940 Mitchell Rd,0,0,N/A
1292950,4-Jan-19,Massachusetts,Brockton,57 French Ave,0,0,N/A
1293436,4-Jan-19,West Virginia,Bluefield (Brush Fork),Tile Rd,0,1,N/A
1292655,4-Jan-19,Pennsylvania,Homestead (Munhall),37 Grant St,0,0,N/A
1299169,4-Jan-19,New York,Syracuse,100 block of Dudley St,0,0,N/A
1292662,4-Jan-19,Kansas,Kansas City,S 12th St and Scott Ave,0,0,N/A
1292759,4-Jan-19,Kentucky,Lexington,Triple Crown Pkwy and Winchester Rd,0,0,N/A
1299149,4-Jan-19,Georgia,Macon,3000 block of Avon Rd,0,0,N/A
1292537,4-Jan-19,New York,Schenectady,I-90,0,0,N/A
1294642,4-Jan-19,New Jersey,Paterson,933 Main St,0,0,N/A
1293205,4-Jan-19,Tennessee,Memphis,Poplar Ave and N McLean Blvd,0,0,N/A
1297390,4-Jan-19,Indiana,Indianapolis (Lawrence),6850 E 21st St,0,0,N/A
1293564,4-Jan-19,Florida,Pensacola,Jefferson St,0,0,N/A
1293734,4-Jan-19,Michigan,Detroit,Harper Ave and Park Dr,0,1,N/A
1295350,4-Jan-19,Maryland,Frederick,I-70 and I-270,0,0,N/A
1293172,4-Jan-19,Tennessee,Sevierville,150 Winfield Dunn Pkwy,0,0,N/A
1299641,4-Jan-19,New York,Syracuse,504 Gifford St,0,0,N/A
1298430,4-Jan-19,South Carolina,Fort Mill,Pate Dr,0,0,N/A
1296437,4-Jan-19,Illinois,Oak Park,200 block of S Oak Park Ave,0,0,N/A
1294974,4-Jan-19,Idaho,Moscow,802 Troy Rd,0,1,N/A
1293724,4-Jan-19,California,Vallejo,Carrot Ln and Gillcrest Ave,0,0,N/A
1293444,4-Jan-19,Illinois,Rantoul,1300 block of S Cottage Grove Ave,0,0,N/A
1293035,4-Jan-19,Washington,Spokane,Pacific Ave and Browne St,0,0,N/A
1292260,4-Jan-19,Ohio,Hilliard,5000 block of Davidson Rd,0,0,N/A
1293715,4-Jan-19,California,Santa Rosa,900 block of Aston Ave,0,0,N/A
1292475,4-Jan-19,Nebraska,Gering,1955 1/2 3rd St,0,1,N/A
1293307,4-Jan-19,Mississippi,Columbia,721 Dale St,1,0,N/A
1292972,4-Jan-19,Montana,Bozeman,Summer View Ln,1,0,N/A
1297158,4-Jan-19,Minnesota,Jenkins,MN 371 and Rosewood St,0,0,N/A
1318233,3-Jan-19,New York,Staten Island,Jersey St,0,0,N/A
1291932,3-Jan-19,Kentucky,Somerset,511 University Dr,0,0,N/A
1291882,3-Jan-19,Kentucky,Henderson,2200 block of Holloway Lane,1,0,N/A
1299195,3-Jan-19,Oklahoma,Marlow,Marlow Dr,0,0,N/A
1299156,3-Jan-19,Georgia,Macon,2000 block of Cherry Ave,0,0,N/A
1292632,3-Jan-19,New York,Wallkill,I-87,0,0,N/A
1291613,3-Jan-19,Kentucky,Hopkinsville,E 13th St and Broad St,0,0,N/A
1292043,3-Jan-19,Connecticut,New Haven,Ferry St and Peck St,0,0,N/A
1298444,3-Jan-19,California,Milpitas,Arizona Ave and Dixon Rd,0,0,N/A
1300926,3-Jan-19,Delaware,Kent (county),N/A,0,0,N/A
1292481,3-Jan-19,Nebraska,Fairbury,1503 K St,0,0,N/A
1295015,3-Jan-19,Illinois,Dupo,McBride Ave,0,0,N/A
1299005,3-Jan-19,North Carolina,Elizabeth City,1001 W Ehringhaus St,0,0,N/A
1292287,3-Jan-19,Pennsylvania,Bethlehem,1115 Linden St,0,0,N/A
1292406,3-Jan-19,District of Columbia,Washington,4200 block of Foote St NE,0,0,N/A
